Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Male,Liver/Bile-duct,Unknown/missing,55-59,2,positive,rmst,42.5,1.55 (1.52 to 3.02),1.55,1.52 to 3.02,1.52,3.02,(1.52 to 3.02)
Male,Liver/Bile-duct,Unknown/missing,60-64,1,negative,rmst,37.5,1.34 (1.31 to 1.42),1.34,1.31 to 1.42,1.31,1.42,(1.31 to 1.42)
Male,Liver/Bile-duct,Unknown/missing,60-64,2,negative,rmst,37.5,1.37 (1.31 to 1.45),1.37,1.31 to 1.45,1.31,1.45,(1.31 to 1.45)
Male,Liver/Bile-duct,Unknown/missing,60-64,2,positive,rmst,37.5,1.31 (1.28 to 1.45),1.31,1.28 to 1.45,1.28,1.45,(1.28 to 1.45)
Male,Liver/Bile-duct,Unknown/missing,65-69,1,negative,rmst,32.5,1.13 (1.11 to 1.15),1.13,1.11 to 1.15,1.11,1.15,(1.11 to 1.15)
Male,Liver/Bile-duct,Unknown/missing,65-69,2,negative,rmst,32.5,1.11 (1.1 to 1.26),1.11,1.1 to 1.26,1.1,1.26,(1.1 to 1.26)
Male,Liver/Bile-duct,Unknown/missing,65-69,2,positive,rmst,32.5,1.12 (1.11 to 1.16),1.12,1.11 to 1.16,1.11,1.16,(1.11 to 1.16)
Male,Liver/Bile-duct,Unknown/missing,70-74,1,negative,rmst,27.5,0.88 (0.84 to 0.9),0.88,0.84 to 0.9,0.84,0.9,(0.84 to 0.9)
Male,Liver/Bile-duct,Unknown/missing,70-74,2,negative,rmst,27.5,0.93 (0.86 to 1.36),0.93,0.86 to 1.36,0.86,1.36,(0.86 to 1.36)
Male,Liver/Bile-duct,Unknown/missing,70-74,2,positive,rmst,27.5,0.92 (0.86 to 1.05),0.92,0.86 to 1.05,0.86,1.05,(0.86 to 1.05)
Male,Liver/Bile-duct,Unknown/missing,75-79,1,negative,rmst,22.5,0.9 (0.86 to 0.9),0.9,0.86 to 0.9,0.86,0.9,(0.86 to 0.9)
Male,Liver/Bile-duct,Unknown/missing,75-79,2,negative,rmst,22.5,1.02 (0.85 to 1.36),1.02,0.85 to 1.36,0.85,1.36,(0.85 to 1.36)
Male,Liver/Bile-duct,Unknown/missing,75-79,2,positive,rmst,22.5,0.91 (0.87 to 0.98),0.91,0.87 to 0.98,0.87,0.98,(0.87 to 0.98)
